Bar,Timestamp,Equity,Balance,UnrealizedPnL,PositionQty,Type
37,1704069480.0,1000.00,1000.00,0.00,0.00000000,BAR
38,1704069540.0,1000.00,1000.00,0.00,0.00000000,BAR
39,1704069600.0,1000.00,1000.00,0.00,0.00000000,BAR
40,1704069660.0,1000.00,1000.00,0.00,0.00000000,BAR
41,1704069720.0,1000.00,1000.00,0.00,0.00000000,BAR
42,1704069780.0,1000.00,1000.00,0.00,0.00000000,BAR
43,1704069840.0,1000.00,1000.00,0.00,0.00000000,BAR
44,1704069900.0,1000.00,1000.00,0.00,0.00000000,BAR
45,1704069960.0,1000.00,1000.00,0.00,0.00000000,BAR
46,1704070020.0,1000.00,1000.00,0.00,0.00000000,BAR
47,1704070080.0,1000.00,1000.00,0.00,0.00000000,BAR
48,1704070140.0,1000.00,1000.00,0.00,0.00000000,BAR
49,1704070200.0,1000.00,1000.00,0.00,0.00000000,BAR
50,1704070260.0,1000.00,1000.00,0.00,0.00000000,BAR
51,1704070320.0,1000.00,1000.00,0.00,0.00000000,BAR
52,1704070380.0,1000.00,1000.00,0.00,0.00000000,BAR
53,1704070440.0,1000.00,1000.00,0.00,0.00000000,BAR
54,1704070500.0,1000.00,1000.00,0.00,0.00000000,BAR
55,1704070560.0,1000.00,1000.00,0.00,0.00000000,BAR
56,1704070620.0,1000.00,1000.00,0.00,0.00000000,BAR
57,1704070680.0,1000.00,1000.00,0.00,0.00000000,BAR
58,1704070740.0,1000.00,1000.00,0.00,0.00000000,BAR
59,1704070800.0,1000.00,1000.00,0.00,0.00000000,BAR
60,1704070860.0,1000.00,1000.00,0.00,0.00000000,BAR
61,1704070920.0,1000.00,1000.00,0.00,0.00000000,BAR
62,1704070980.0,1000.00,1000.00,0.00,0.00000000,BAR
63,1704071040.0,1000.00,1000.00,0.00,0.00000000,BAR
64,1704071100.0,1000.00,1000.00,0.00,0.00000000,BAR
65,1704071160.0,1000.00,1000.00,0.00,0.00000000,BAR
66,1704071220.0,1000.00,1000.00,0.00,0.00000000,BAR
67,1704071280.0,1000.00,1000.00,0.00,0.00000000,BAR
68,1704071340.0,1000.00,1000.00,0.00,0.00000000,BAR
69,1704071400.0,1000.00,1000.00,0.00,0.00000000,BAR
70,1704071460.0,1000.00,1000.00,0.00,0.00000000,BAR
71,1704071520.0,1000.00,1000.00,0.00,0.00000000,BAR
72,1704071580.0,1000.00,1000.00,0.00,0.00000000,BAR
73,1704071640.0,1000.00,1000.00,0.00,0.00000000,BAR
74,1704071700.0,1000.00,1000.00,0.00,0.00000000,BAR
75,1704071760.0,1000.00,1000.00,0.00,0.00000000,BAR
76,1704071820.0,1000.00,1000.00,0.00,0.00000000,BAR
77,1704071880.0,1000.00,1000.00,0.00,0.00000000,BAR
78,1704071940.0,1000.00,1000.00,0.00,0.00000000,BAR
79,1704072000.0,1000.00,1000.00,0.00,0.00000000,BAR
80,1704072060.0,1000.00,1000.00,0.00,0.00000000,BAR
81,1704072120.0,1000.00,1000.00,0.00,0.00000000,BAR
82,1704072180.0,1000.00,1000.00,0.00,0.00000000,BAR
83,1704072240.0,1000.00,1000.00,0.00,0.00000000,BAR
84,1704072300.0,1000.00,1000.00,0.00,0.00000000,BAR
85,1704072360.0,1000.00,1000.00,0.00,0.00000000,BAR
86,1704072420.0,1000.00,1000.00,0.00,0.00000000,BAR
87,1704072480.0,1000.00,1000.00,0.00,0.00000000,BAR
88,1704072540.0,1000.00,1000.00,0.00,0.00000000,BAR
89,1704072600.0,1000.00,1000.00,0.00,0.00000000,BAR
90,1704072660.0,1000.00,1000.00,0.00,0.00000000,BAR
91,1704072720.0,1000.00,1000.00,0.00,0.00000000,BAR
92,1704072780.0,1000.00,1000.00,0.00,0.00000000,BAR
93,1704072840.0,1000.00,1000.00,0.00,0.00000000,BAR
94,1704072900.0,1000.00,1000.00,0.00,0.00000000,BAR
95,1704072960.0,1000.00,1000.00,0.00,0.00000000,BAR
96,1704073020.0,1000.00,1000.00,0.00,0.00000000,BAR
97,1704073080.0,1000.00,1000.00,0.00,0.00000000,BAR
98,1704073140.0,999.02,999.02,0.00,-0.02389661,POST_TRADE
99,1704073140.0,999.02,999.02,0.00,-0.02389661,BAR
100,1704073140.0,998.04,998.04,0.00,0.00000000,FINAL_CLOSE
